Time,"Power_PdRR Gavà: C. del Progres, 54","Power_PdRR Sant Cugat del Vallès: Av. Via Augusta, 3",Power_PdRR Sant Joan Despi: C. TV3 - C. Jacint Verdaguer,Power_PdRR El Prat de Llobregat: Pl. Volateria (Mas Blau),Power_PdRR Pallejà: Rda. Santa Eulalia - C. Joan Maragall,"Power_PdRR Barberà del Vallés: C. Arquímedes, 8",Power_PdRR l'Hospitalet de Ll.: C. Salvador Espriu - Gran Via de les Corts Catalanes,Power_PdRL Sant Joan Despí: C. TV3 - C. Jacint Verdaguer,Power_PdRR Cornellà de Llobregat: Carrer de Baltasar Oriol i Mercer,Power_PdRR Badalona: C. Anna Tugas - Pg. Olof Palmer,Power_PdRL Pallejà: Rda. Santa Eulalia - C. Joan Maragall,Power_PdRL Badalona: C. Anna Tugas - Pg. Olof Palmer,Power_PdRR Montcada i Reixac: C. Tarragona - C. Pla de Matabous,Power_PdRL Cornellà de Llobregat: Carrer de Baltasar Oriol i Mercer,"Power_PdRL Gavà: C. del Progres, 54",Power_PdRL Montcada i Reixac: C. Tarragona - C. Pla de Matabous,Power_PdRL L'Hospitalet de Ll.: C. Salvador Espriu - Gran Via de les Corts Catalanes,"Power_PdRL Sant Cugat del Vallès: Av. Via Augusta, 3",Power_PdRL El Prat de Llobregat: Pl. Volateria (Mas Blau),"Power_PdRL Barberà del Vallés: C. Arquímedes, 8",Power_FLNR Sant Andreu da la Barca: Pg. Rafael de Casanova FGC
2018-12-31 00:00:00,6401.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 01:00:00,0.0,10507.320000000002,12573.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 02:00:00,0.0,0.0,1942.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 05:00:00,0.0,0.0,1896.0,4519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 06:00:00,0.0,0.0,8412.37,12271.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 07:00:00,0.0,0.0,0.0,583.2,7396.400000000001,24203.199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 08:00:00,0.0,0.0,0.0,6424.92,0.0,0.0,6396.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 09:00:00,10914.49,0.0,0.0,0.0,0.0,0.0,9360.0,288.0,2918.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 10:00:00,4900.91,10076.4,0.0,0.0,0.0,734.4,3701.0,288.0,3807.32,10908.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 11:00:00,0.0,13814.619999999999,6890.4,0.0,0.0,19791.69,368.73,288.0,5275.89,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 12:00:00,0.0,621.6,4314.48,0.0,1155.6,19189.11,8195.4,288.0,17600.3,0.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 13:00:00,3548.71,1288.34,17123.91,0.0,12256.93,6208.53,4.71,288.0,5015.839999999999,5910.5599999999995,1584.0,1440.0,23760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 14:00:00,9969.27,3603.6,0.0,0.0,7610.24,0.0,0.0,288.0,10506.089999999998,0.0,1584.0,1368.4,3249.0,748.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 15:00:00,0.0,3093.09,882.0000000000001,8174.400000000001,0.0,0.0,11577.6,288.0,0.0,5238.0,185.24,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 16:00:00,4004.91,5800.599999999999,13635.91,634.0400000000001,0.0,1149.6,3221.36,288.0,0.0,25142.5,0.0,0.0,5302.99,504.89,3126.5400000000004,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 17:00:00,5997.599999999999,8988.48,1805.27,0.0,10806.88,3453.59,8760.6,288.0,4103.469999999999,6343.959999999999,0.0,0.0,0.0,1584.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 18:00:00,4.76,2399.35,0.0,11307.26,6810.07,11707.0,1135.11,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 19:00:00,13811.08,0.0,0.0,0.0,0.0,7506.25,24513.4,288.0,0.0,0.0,0.0,0.0,3906.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 20:00:00,1278.0,0.0,0.0,0.0,13615.56,4243.200000000001,25628.199999999997,72.08,0.0,13132.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 21:00:00,10234.65,0.0,0.0,0.0,0.0,658.24,0.0,0.0,0.0,11951.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 22:00:00,0.0,0.0,0.0,8006.32,0.0,0.0,0.0,0.0,0.0,4252.929999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,6809.400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:00:00,0.0,5712.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,9525.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,1061.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 11:00:00,0.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,17410.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 12:00:00,0.0,4402.33,962.0,5708.34,2152.8,0.0,0.0,0.0,0.0,3388.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 13:00:00,0.0,1903.8,0.0,0.0,8258.380000000001,0.0,0.0,0.0,8410.18,816.8000000000001,0.0,0.0,6703.4400000000005,108.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 14:00:00,11706.66,1003.67,0.0,0.0,0.0,0.0,0.0,0.0,10604.730000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 15:00:00,0.0,0.0,0.0,17305.54,0.0,0.0,7254.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,4508.4,1957.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 17:00:00,0.0,11058.0,0.0,0.0,0.0,12999.22,15404.289999999999,0.0,0.0,8772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 18:00:00,5209.830000000001,1755.6999999999998,0.0,6544.200000000001,0.0,0.0,0.0,0.0,19286.4,20153.57,0.0,0.0,12012.900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 19:00:00,0.0,26512.5,0.0,7559.39,0.0,8208.109999999999,4592.25,0.0,6123.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:00:00,5307.21,18434.920000000002,0.0,3309.06,0.0,0.0,0.0,0.0,7004.88,0.0,705.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,0.0,38737.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.62,0.0,8911.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,1987.38,0.0,0.0,0.0,0.0,0.0,0.0,13810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,0.0,0.0,1526.4,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,4901.099999999999,0.0,8172.360000000001,6408.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 07:00:00,0.0,2032.8,0.0,10904.279999999999,0.0,1017.6,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 08:00:00,0.0,364.21,0.0,5907.83,0.0,4583.4400000000005,0.0,72.0,14701.900000000001,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 09:00:00,0.0,0.0,0.0,0.0,5817.6,0.0,12585.6,72.0,10708.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 10:00:00,13995.0,0.0,0.0,0.0,6795.28,0.0,8923.54,72.0,1404.56,10296.0,1150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 11:00:00,5607.33,0.0,0.0,5506.29,0.0,10546.199999999999,0.0,72.0,0.0,3614.57,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 12:00:00,1281.6,0.0,0.0,0.0,0.0,20121.510000000002,6306.4400000000005,72.0,0.0,27540.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 13:00:00,12826.109999999999,0.0,0.0,7610.400000000001,0.0,3648.6,3175.2,72.0,13565.74,10564.65,2556.0,1142.4,8105.0,1294.09,3220.19,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 14:00:00,17391.34,6619.2,0.0,21209.460000000003,0.0,15297.519999999999,11560.92,72.0,21166.73,0.0,2556.0,1445.3600000000001,0.0,0.0,2232.0,39.13,0.0,0.0,0.0,0.0,0.0
2019-01-02 15:00:00,0.0,29430.94,9300.0,0.0,0.0,0.0,12672.99,685.2,15684.51,0.0,1321.31,0.0,0.0,0.0,2083.82,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 16:00:00,1458.6000000000001,28259.77,14422.75,6207.889999999999,11637.6,7564.8,0.0,1008.15,1923.18,4347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 17:00:00,9356.869999999999,0.0,0.0,7407.97,6273.86,7138.41,3061.8,0.0,0.0,15074.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 18:00:00,22275.059999999998,6611.58,0.0,7686.6,0.0,0.0,8850.869999999999,0.0,0.0,0.0,0.0,890.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 19:00:00,39329.64,586.9499999999999,0.0,2010.7700000000002,23610.539999999997,0.0,2765.4,0.0,1935.0,0.0,0.0,1908.0,0.0,1641.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,14312.35,18412.089999999997,13616.400000000001,15302.24,4347.0,12058.2,5032.1900000000005,0.0,4644.0,0.0,0.0,700.13,0.0,34.769999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,11003.93,0.0,0.0,0.0,15074.43,10345.17,4906.87,0.0,620.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,4107.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,6048.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,361.72999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 06:00:00,0.0,0.0,8907.45,0.0,0.0,0.0,0.0,396.0,6806.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 07:00:00,0.0,6710.68,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 08:00:00,0.0,0.0,0.0,4804.41,0.0,0.0,8013.0599999999995,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 09:00:00,15002.33,0.0,0.0,0.0,7899.32,0.0,3695.8799999999997,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 10:00:00,0.0,3653.9999999999995,0.0,6197.17,0.0,17807.27,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 11:00:00,0.0,17756.699999999997,0.0,0.0,2894.4,1473.67,0.0,396.0,11167.2,6103.24,0.0,1778.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 12:00:00,24789.899999999998,7909.76,0.0,2457.0,2414.6800000000003,12116.810000000001,1655.9999999999998,171.71,10536.630000000001,422.4,0.0,2052.0,15003.009999999998,2808.0,0.0,1180.8,0.0,0.0,0.0,0.0,0.0
2019-01-03 13:00:00,1718.33,1298.1399999999999,0.0,6240.15,8109.86,9832.61,16234.319999999998,0.0,1897.0700000000002,290.62,0.0,992.3699999999999,0.0,2301.65,0.0,492.40999999999997,1410.0,0.0,0.0,0.0,0.0
2019-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,1824.0,0.0,1471.1699999999998,0.0,936.0,0.0,0.0,1692.0,0.0,0.0,0.0,0.0
2019-01-03 15:00:00,0.0,4485.6,0.0,0.0,0.0,7294.0,6305.0,900.0,0.0,5475.04,0.0,0.0,6988.8,62.660000000000004,0.0,0.0,1692.0,0.0,0.0,0.0,0.0
2019-01-03 16:00:00,2107.2,5758.43,648.0,0.0,0.0,9735.77,5619.6,900.0,0.0,12355.199999999999,0.0,0.0,10926.48,0.0,0.0,0.0,1692.0,0.0,0.0,0.0,0.0
2019-01-03 17:00:00,11955.19,5388.61,3459.6,17784.0,0.0,0.0,17602.22,630.25,376.8,6463.08,0.0,0.0,0.0,0.0,0.0,0.0,1184.87,0.0,0.0,0.0,0.0
2019-01-03 18:00:00,13649.089999999998,24498.699999999997,9302.25,4111.599999999999,0.0,0.0,0.0,0.0,7922.17,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 19:00:00,10608.19,29271.91,1503.9799999999998,0.0,2906.2000000000003,11450.4,3214.7999999999997,0.0,13398.2,13181.800000000001,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0
2019-01-03 20:00:00,10529.27,1007.9300000000001,0.0,0.0,0.0,12904.34,1862.1399999999999,0.0,1755.0,534.67,0.0,0.0,0.0,1848.0000000000002,1279.1999999999998,0.0,83.49,0.0,0.0,0.0,0.0
2019-01-03 21:00:00,10404.0,0.0,0.0,0.0,0.0,22788.0,2260.8,0.0,17559.75,0.0,0.0,0.0,0.0,773.3600000000001,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 22:00:00,4337.89,0.0,0.0,0.0,0.0,2664.93,15547.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6599.78,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 05:00:00,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 06:00:00,6309.7300000000005,0.0,9453.84,16398.83,0.0,0.0,0.0,0.0,11069.88,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,640.8,0.0,0.0,0.0,0.0,903.6,6599.78,0.0,0.0,0.0,0.0,1156.61,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 08:00:00,0.0,16605.22,2955.0,2566.76,0.0,0.0,0.0,0.0,18065.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 09:00:00,8600.54,0.0,7092.0,3402.0,6703.4400000000005,0.0,3326.4,205.8,1949.95,0.0,0.0,0.0,0.0,0.0,1822.8,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 10:00:00,0.0,0.0,7092.0,3405.7799999999997,10927.039999999999,5313.6,2774.31,252.00000000000003,23039.399999999998,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 11:00:00,8899.29,19903.82,5320.97,13408.99,23445.489999999998,3992.58,460.79999999999995,252.00000000000003,17258.96,0.0,0.0,0.0,0.0,0.0,1153.82,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 12:00:00,3416.4,10812.5,16751.82,16554.0,2154.36,8101.590000000001,1440.96,252.00000000000003,2133.83,7673.4,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0
2019-01-04 13:00:00,7888.38,4803.61,8679.64,5348.900000000001,8504.85,1353.0,0.0,252.00000000000003,2009.73,8044.889999999999,0.0,0.0,0.0,0.0,0.0,0.0,95.93,0.0,0.0,0.0,0.0
2019-01-04 14:00:00,0.0,11000.67,18744.0,4805.88,0.0,5145.91,0.0,252.00000000000003,0.0,6510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 15:00:00,6105.580000000001,11016.0,6568.21,0.0,21015.739999999998,6207.68,18137.87,252.00000000000003,0.0,21812.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 16:00:00,12425.550000000001,20569.32,0.0,6962.4,5704.75,3856.66,9904.58,252.00000000000003,0.0,0.0,683.9999999999999,0.0,3941.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 17:00:00,20704.58,5202.959999999999,14627.999999999998,10960.16,0.0,11663.269999999999,8062.900000000001,252.00000000000003,0.0,0.0,1505.37,0.0,1059.87,0.0,1227.6000000000001,1142.96,0.0,0.0,0.0,0.0,0.0
2019-01-04 18:00:00,31294.38,633.6,14318.2,0.0,0.0,6707.42,15822.18,252.00000000000003,0.0,0.0,0.0,840.0000000000001,0.0,0.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 19:00:00,0.0,2060.52,4967.16,0.0,0.0,567.6,0.0,252.00000000000003,2175.0,13609.33,0.0,2016.0000000000002,5227.2,0.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,929.66,0.0,109.27000000000001,13927.25,3295.83,0.0,1478.96,878.4599999999999,0.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 21:00:00,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.06,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 22:00:00,14642.95,0.0,0.0,20244.0,5512.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,1166.44,0.0,14410.0,0.0,0.0,0.0,816.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.8800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,8668.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 02:00:00,0.0,4306.780000000001,24768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 03:00:00,0.0,0.0,19408.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05 06:00:00,0.0,0.0,11454.79,0.0,18996.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
